repo_path	repo_name	assigned_file	inspection_level	codebase_memory_status	nodes	edges	files_discovered	elapsed_sec	cache_dir	log_path	project	error_summary	updated_at
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_snb_interactive_v2_driver-src	ldbc_snb_interactive_v2_driver-src	graph-database-patterns-5.md	direct_source_cited	indexed	7508	27726	416	0.75	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/ldbc_snb_interactive_v2_driver-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-ldbc_snb_interactive_v2_driver-src		2026-07-07T01:39:58.763040+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ldbc_snb_interactive_v2_impls-src	ldbc_snb_interactive_v2_impls-src	graph-database-patterns-5.md	direct_source_cited	indexed	2247	5057	408	0.28	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/ldbc_snb_interactive_v2_impls-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-ldbc_snb_interactive_v2_impls-src		2026-07-07T01:39:59.046807+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/libcypher-parser-src	libcypher-parser-src	graph-database-patterns-5.md	direct_source_cited	indexed	3179	10542	194	0.37	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/libcypher-parser-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-libcypher-parser-src		2026-07-07T01:39:59.424324+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ligra-src	ligra-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	1081	2674	45	0.68	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/ligra-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-ligra-src		2026-07-07T01:40:00.102311+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/materialize-src	materialize-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	101460	433429	8420	12.02	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/materialize-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-materialize-src		2026-07-07T01:40:12.125709+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/memgraph-src	memgraph-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	47808	162771	4039	14.95	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/memgraph-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-memgraph-src		2026-07-07T01:40:27.076746+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/minigraph-src	minigraph-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	1192	2938	92	6.39	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/minigraph-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-minigraph-src		2026-07-07T01:40:33.472989+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/nalgebra-src	nalgebra-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	5975	24079	443	0.67	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/nalgebra-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-nalgebra-src		2026-07-07T01:40:34.139704+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ndarray-src	ndarray-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	3187	15417	187	0.42	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/ndarray-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-ndarray-src		2026-07-07T01:40:34.563376+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/nebula-src	nebula-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	22377	81065	1988	4.07	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/nebula-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-nebula-src		2026-07-07T01:40:38.633204+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/networkit-src	networkit-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	8964	37365	1058	1.56	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/networkit-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-networkit-src		2026-07-07T01:40:40.195252+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/nornicdb-src	nornicdb-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	40937	277772	2136	6.38	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/nornicdb-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-nornicdb-src		2026-07-07T01:40:46.579936+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/ongdb-src	ongdb-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	174126	796841	9719	17.23	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/ongdb-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-ongdb-src		2026-07-07T01:41:03.809307+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/orientdb-src	orientdb-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	85404	469097	4803	9.76	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/orientdb-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-orientdb-src		2026-07-07T01:41:13.569496+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/petgraph-src	petgraph-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	3246	14325	155	0.38	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/petgraph-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-petgraph-src		2026-07-07T01:41:13.949122+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/python-graphblas-src	python-graphblas-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	2546	16867	159	0.59	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/python-graphblas-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-python-graphblas-src		2026-07-07T01:41:14.539595+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/qdrant-src	qdrant-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	30693	153507	1764	3.28	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/qdrant-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-qdrant-src		2026-07-07T01:41:17.822445+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/raphtory-src	raphtory-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	19637	101123	1027	3.05	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/raphtory-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-raphtory-src		2026-07-07T01:41:20.876863+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/redb-src	redb-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	3411	14251	97	0.39	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/redb-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-redb-src		2026-07-07T01:41:21.267488+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/redisgraph-src	redisgraph-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	123765	234845	5231	7.70	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/redisgraph-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-redisgraph-src		2026-07-07T01:41:28.973633+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/risingwave-src	risingwave-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	72010	323927	4632	7.85	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/risingwave-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-risingwave-src		2026-07-07T01:41:36.825059+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/rocksdb-src	rocksdb-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	58943	205241	1971	27.43	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/rocksdb-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-rocksdb-src		2026-07-07T01:42:04.257147+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/rust-rocksdb-src	rust-rocksdb-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	1929	8074	80	0.26	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/rust-rocksdb-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-rust-rocksdb-src		2026-07-07T01:42:04.523343+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/rustworkx-src	rustworkx-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	6641	37881	661	0.86	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/rustworkx-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-rustworkx-src		2026-07-07T01:42:05.389333+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/sled-src	sled-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	1136	3879	60	0.16	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/sled-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-sled-src		2026-07-07T01:42:05.546914+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/snap-src	snap-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	29343	85751	927	10.78	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/snap-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-snap-src		2026-07-07T01:42:16.331719+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/sparsetools-src	sparsetools-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	383	1951	31	0.17	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/sparsetools-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-sparsetools-src		2026-07-07T01:42:16.499624+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/sprs-src	sprs-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	1665	6205	99	0.25	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/sprs-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-sprs-src		2026-07-07T01:42:16.746156+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/surrealdb-src	surrealdb-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	27798	140395	1682	3.00	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/surrealdb-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-surrealdb-src		2026-07-07T01:42:19.744672+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/tantivy-src	tantivy-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	10845	54096	486	2.22	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/tantivy-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-tantivy-src		2026-07-07T01:42:21.967076+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/terminusdb-src	terminusdb-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	4390	12202	448	3.91	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/terminusdb-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-terminusdb-src		2026-07-07T01:42:25.880521+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/thunderrw-src	thunderrw-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	1258	3052	100	0.26	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/thunderrw-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-thunderrw-src		2026-07-07T01:42:26.143662+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/tigergraph-ecosys-src	tigergraph-ecosys-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	15008	46931	705	8.63	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/tigergraph-ecosys-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-tigergraph-ecosys-src		2026-07-07T01:42:34.774512+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/tikv-src	tikv-src	graph-database-patterns-3.md	canonical_file_mentioned	indexed	44211	272726	1458	5.68	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/tikv-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-tikv-src		2026-07-07T01:42:40.451017+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/timely-dataflow-src	timely-dataflow-src	graph-database-patterns-4.md	canonical_file_mentioned	indexed	2605	8903	189	0.26	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/timely-dataflow-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-timely-dataflow-src		2026-07-07T01:42:40.712438+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/tracing-src	tracing-src	graph-database-patterns-5.md	canonical_file_mentioned	indexed	5350	23127	313	0.56	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/tracing-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-tracing-src		2026-07-07T01:42:41.274026+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/typedb-src	typedb-src	graph-database-patterns-2.md	canonical_file_mentioned	indexed	14704	68033	708	1.44	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/typedb-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-typedb-src		2026-07-07T01:42:42.715854+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/cypher-dsl-src	cypher-dsl-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	10847	43410	713	1.13	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/cypher-dsl-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-cypher-dsl-src		2026-07-07T01:42:43.843500+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/cypher-shell-src	cypher-shell-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	2337	9451	138	0.25	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/cypher-shell-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-cypher-shell-src		2026-07-07T01:42:44.099824+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/gds-agent-src	gds-agent-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	706	3731	50	0.39	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/gds-agent-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-gds-agent-src		2026-07-07T01:42:44.487945+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/graph-data-science-src	graph-data-science-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	39	56	6	0.04	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/graph-data-science-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-graph-data-science-src		2026-07-07T01:42:44.533201+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-apoc-procedures-src	neo4j-apoc-procedures-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	21351	88648	2254	3.73	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-apoc-procedures-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-apoc-procedures-src		2026-07-07T01:42:48.268745+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-apoc-src	neo4j-apoc-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	12286	56246	549	2.80	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-apoc-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-apoc-src		2026-07-07T01:42:51.073992+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-browser-src	neo4j-browser-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	5760	13410	729	0.54	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-browser-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-browser-src		2026-07-07T01:42:51.619368+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-docs-bolt-src	neo4j-docs-bolt-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	67	63	10	0.03	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-docs-bolt-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-docs-bolt-src		2026-07-07T01:42:51.653033+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-dotnet-driver-src	neo4j-dotnet-driver-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	12116	42769	902	1.56	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-dotnet-driver-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-dotnet-driver-src		2026-07-07T01:42:53.218136+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-gds-client-src	neo4j-gds-client-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	7899	57812	899	84.56	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-gds-client-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-gds-client-src		2026-07-07T01:44:17.776219+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-gds-src	neo4j-gds-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	64762	280202	5108	9.22	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-gds-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-gds-src		2026-07-07T01:44:27.006812+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-go-driver-src	neo4j-go-driver-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	3034	16229	221	0.64	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-go-driver-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-go-driver-src		2026-07-07T01:44:27.648054+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-java-driver-src	neo4j-java-driver-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	12870	50897	917	1.46	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-java-driver-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-java-driver-src		2026-07-07T01:44:29.108878+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-javascript-driver-src	neo4j-javascript-driver-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	8356	28948	619	1.30	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-javascript-driver-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-javascript-driver-src		2026-07-07T01:44:30.411289+00:00
/Users/amuldotexe/Desktop/personal-repos-lane/knight-bus-graph-walker/gitrefrepo/Neo4j family/neo4j-ogm-src	neo4j-ogm-src	graph-database-patterns-1.md	canonical_file_mentioned	indexed	15579	58367	1168	1.57	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/cache	/tmp/codex-code-intel/codebase-memory/gitrefrepo-each-20260707/logs/neo4j-ogm-src.log	Users-amuldotexe-Desktop-personal-repos-lane-knight-bus-graph-walker-gitrefrepo-Neo4j-family-neo4j-ogm-src		2026-07-07T01:44:31.981034+00:00
