repo	path	git_blob	bytes	extension	file_class	coverage_status	relevance	evidence_id
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherAll.csv	d7120f4a6202c1ca799f04291eb2e3a1ccdf9591	614	csv	fixture_data	noncode_classified	28	A02-001334
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherData-lite.csv	b904a44dd762fdb047237b66b6178a4e11cee129	486	csv	fixture_data	noncode_classified	28	A02-001335
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherData.adoc	41ed7cf505ab80fb01448803e0fffd6518b15ec3	281	adoc	documentation	noncode_classified	32	A02-001336
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherData.csv	87776e4806402faf90bfd150e77d3f5f67295fdb	700	csv	fixture_data	noncode_classified	28	A02-001337
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherGraph-lite.csv	0120a8705b2b3199cc6f27840083bd159a38b5cf	445	csv	fixture_data	noncode_classified	28	A02-001338
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherGraph.adoc	56ec560bb8d6892908514655d53339de58ab08f2	268	adoc	documentation	noncode_classified	32	A02-001339
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherGraph.csv	5b3784f38f3a4d84570333bab078acec5f9bb49d	645	csv	fixture_data	noncode_classified	28	A02-001340
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherQuery-lite.csv	3f14aac8d324cdccd0d748169f15a2f4a03917c6	448	csv	fixture_data	noncode_classified	28	A02-001341
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherQuery.adoc	2e885ec7946fa3685ac3768a4045bf455996a9e4	307	adoc	documentation	noncode_classified	32	A02-001342
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.cypherQuery.csv	2889909aa5ed1ad7a790a0b85cad4e245acec36c	687	csv	fixture_data	noncode_classified	28	A02-001343
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml-lite.csv	714bb5288eaf1b6fc9c3c905f56b6d038de0735c	1319	csv	fixture_data	noncode_classified	28	A02-001344
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.all-lite.csv	f2c82c145cbc7a867797d5774826ce7c8fb49a39	315	csv	fixture_data	noncode_classified	28	A02-001345
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.all.adoc	790a59746e4651bc7b3dcc5aa06d60753ec63b80	234	adoc	documentation	noncode_classified	32	A02-001346
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.all.csv	9458b8a3e0041d5edf1e1071f90b2fdedd12ea47	481	csv	fixture_data	noncode_classified	28	A02-001347
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.csv	0623efb69cbfc6b52ce6ee2d535d8de7c527c6cd	1011	csv	fixture_data	noncode_classified	28	A02-001348
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.data-lite.csv	201f09f48ed3de8e3c71e68b181250b548c40817	373	csv	fixture_data	noncode_classified	28	A02-001349
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.data.adoc	1519d2b61b340e8e4174b9a79cc5a1e1f3531d60	263	adoc	documentation	noncode_classified	32	A02-001350
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.data.csv	4292caf7c0820bc9d8da982f5482dc1c47b4989d	567	csv	fixture_data	noncode_classified	28	A02-001351
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.graph-lite.csv	cae6512807f553c8aee7d6500c727c672abde70f	332	csv	fixture_data	noncode_classified	28	A02-001352
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.graph.adoc	6e2bc6395b94ddc1be49f0d40b91b990eb19b133	250	adoc	documentation	noncode_classified	32	A02-001353
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.graph.csv	deaea33ec8a37da6cb178059238a72a1db648449	512	csv	fixture_data	noncode_classified	28	A02-001354
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.query-lite.csv	0d51bed309459233d7b8561f2f14f06f39592e31	335	csv	fixture_data	noncode_classified	28	A02-001355
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.query.adoc	94aa531eef050b68fab1b0875f33ebb06ecb31ab	281	adoc	documentation	noncode_classified	32	A02-001356
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.graphml.query.csv	8c7d01e36a6cef4064812ff819398df95b73b0b9	546	csv	fixture_data	noncode_classified	28	A02-001357
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json-lite.csv	dc7102f2556cac180927d754623081c19cfc845d	1327	csv	fixture_data	noncode_classified	28	A02-001358
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.all-lite.csv	3e75c23d8f09f33699a82024407d2d6156dc98f5	317	csv	fixture_data	noncode_classified	28	A02-001359
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.all.adoc	a20c7d75c0df48c9f2f333938e9380df51a6bc75	222	adoc	documentation	noncode_classified	32	A02-001360
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.all.csv	7545da3fa571521d1efc2a772435f2b913fbf735	474	csv	fixture_data	noncode_classified	28	A02-001361
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.csv	401288c39e67ea4c9cc08f50f1c02f04f0b8f735	970	csv	fixture_data	noncode_classified	28	A02-001362
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.data-lite.csv	61c07b6dc9c0907d9e8d0e3f940164ba4780db41	375	csv	fixture_data	noncode_classified	28	A02-001363
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.data.adoc	aa7919de14ca93691948c8d2779b6a7a8b4cf729	251	adoc	documentation	noncode_classified	32	A02-001364
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.data.csv	f528aa91b29bc4d465d890c6af117cd440b8e93a	560	csv	fixture_data	noncode_classified	28	A02-001365
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.graph-lite.csv	21c9f88bbdb742febe3e316954530ef40d6d91bb	334	csv	fixture_data	noncode_classified	28	A02-001366
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.graph.adoc	d4b8bebe9e9600990e0f47202e9ae9af57af7299	238	adoc	documentation	noncode_classified	32	A02-001367
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.graph.csv	21fdaea3e318fcbaada843af1efdd8df22df75f5	505	csv	fixture_data	noncode_classified	28	A02-001368
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.query-lite.csv	963f35c175074642f2827aa91d38ff37f6f04775	337	csv	fixture_data	noncode_classified	28	A02-001369
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.query.adoc	b12bb8f5a554c1181b452f49ab28f22915f48470	276	adoc	documentation	noncode_classified	32	A02-001370
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.json.query.csv	8ad74d820e0e500349f8ebeadbb6a5115513d0b6	546	csv	fixture_data	noncode_classified	28	A02-001371
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls-lite.csv	66cb1813988ba3ffa9aaac3632be58e1fb0fab18	1303	csv	fixture_data	noncode_classified	28	A02-001372
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.all-lite.csv	d42fc5322c5c6be025eb71963556e9bed3b18bd3	311	csv	fixture_data	noncode_classified	28	A02-001373
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.all.adoc	2430320219e2306842d1c1ddaa3b34e41f18ecc5	218	adoc	documentation	noncode_classified	32	A02-001374
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.all.csv	28cb8133dbd457d35416cc9e17a0d1d1a82b87de	465	csv	fixture_data	noncode_classified	28	A02-001375
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.csv	4f2be3a687143a8fd482209bed6bbd2d68ff5053	954	csv	fixture_data	noncode_classified	28	A02-001376
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.data-lite.csv	67badce482a89a5c33d2bec0fc2cb4df07eb86e0	369	csv	fixture_data	noncode_classified	28	A02-001377
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.data.adoc	8591b3cb59bf8d5ca2e7ae0b7e62263fd697ce5f	247	adoc	documentation	noncode_classified	32	A02-001378
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.data.csv	b4fdc6204e9c1575a383afdf94b130cb72b51e64	551	csv	fixture_data	noncode_classified	28	A02-001379
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.graph-lite.csv	742ff51f3b31da3234ec4fdadb545dca8228e272	328	csv	fixture_data	noncode_classified	28	A02-001380
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.graph.adoc	19cfbb1df92a65be9bffbc9a19037cbabea6bd2c	234	adoc	documentation	noncode_classified	32	A02-001381
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.graph.csv	130a23441cb33f643dbddebaa755593deaccf0a3	496	csv	fixture_data	noncode_classified	28	A02-001382
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.query-lite.csv	15e9d2c30c56b5516e6363d016c5f0703bc85855	331	csv	fixture_data	noncode_classified	28	A02-001383
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.query.adoc	3e6aed9949fa65c342f81d5334dc39c646644899	272	adoc	documentation	noncode_classified	32	A02-001384
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.export.xls.query.csv	49d31a8017955a06e4213e2af5d0e576451b7cff	537	csv	fixture_data	noncode_classified	28	A02-001385
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate-lite.csv	0475917e0c730500d2e076691676539cf2e9c1f3	529	csv	fixture_data	noncode_classified	28	A02-001386
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.ba-lite.csv	19076924a66d4afdce72d9c945422d562821c8b4	121	csv	fixture_data	noncode_classified	28	A02-001387
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.ba.adoc	f67e9c36a1e1332aca2780e255eaddea8a0590bf	247	adoc	documentation	noncode_classified	32	A02-001388
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.ba.csv	7882761d2d5f3ba709ed2ab51ed11a9a98e0668b	305	csv	fixture_data	noncode_classified	28	A02-001389
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.complete-lite.csv	f0e3f662aa92c9e5df3a931bbfda7ef4c0d15869	101	csv	fixture_data	noncode_classified	28	A02-001390
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.complete.adoc	64d3a6c994928417c5327ef489c4c3f32692365d	221	adoc	documentation	noncode_classified	32	A02-001391
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.complete.csv	aae8b431f5d8ca0117099e55789293bbca415b91	253	csv	fixture_data	noncode_classified	28	A02-001392
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.csv	d57027c50e47209cc0bff9adda6b2f03c4231f02	1180	csv	fixture_data	noncode_classified	28	A02-001393
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.er-lite.csv	8652654fe12e0395b5b8a13527a9806698c96801	116	csv	fixture_data	noncode_classified	28	A02-001394
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.er.adoc	5137a504d81172912a49253b5cd132045b4b7e7b	238	adoc	documentation	noncode_classified	32	A02-001395
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.er.csv	864e0a6ec731b5ea97a87405fcaa07776ee6f389	291	csv	fixture_data	noncode_classified	28	A02-001396
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.simple-lite.csv	de81969d122f522f53a0e07bbcb9f55e88603605	108	csv	fixture_data	noncode_classified	28	A02-001397
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.simple.adoc	fed8a5e6e545334e5b459cb2cfc3593a19ced9fd	256	adoc	documentation	noncode_classified	32	A02-001398
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.simple.csv	27d0032d759971b98cbdff954e7bc561f5162648	297	csv	fixture_data	noncode_classified	28	A02-001399
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.ws-lite.csv	1b934450120cea0469c0636fbce73500deea1d69	131	csv	fixture_data	noncode_classified	28	A02-001400
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.ws.adoc	6163c163315b57747a03c3cf7db151fce93b2c63	246	adoc	documentation	noncode_classified	32	A02-001401
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.generate.ws.csv	14ffd8da81a077fb6e1268de88eddde4afab091d	314	csv	fixture_data	noncode_classified	28	A02-001402
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.gephi-lite.csv	256a5fd47aae815768cf8ab3888727828f626d76	407	csv	fixture_data	noncode_classified	28	A02-001403
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.gephi.add-lite.csv	256a5fd47aae815768cf8ab3888727828f626d76	407	csv	fixture_data	noncode_classified	28	A02-001404
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.gephi.add.adoc	64d783edf23649b7efdb89f1199fe0f9d5b3f9e8	235	adoc	documentation	noncode_classified	32	A02-001405
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.gephi.add.csv	5cef652873569f29f71895336632ee6d50b9f833	584	csv	fixture_data	noncode_classified	28	A02-001406
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.gephi.csv	5e12311d2fe607b7606796a427f5b642ea38fd03	257	csv	fixture_data	noncode_classified	28	A02-001407
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.get-lite.csv	a944c64f6badc5ed2f92812c9768425025351a91	128	csv	fixture_data	noncode_classified	28	A02-001408
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.get.csv	f27ed44a40f27b2011fe973924fe4d7fded69f65	401	csv	fixture_data	noncode_classified	28	A02-001409
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.get.nodes-lite.csv	8ecaa831b180fdff380e6ded1578458ed13cab0f	63	csv	fixture_data	noncode_classified	28	A02-001410
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.get.nodes.adoc	933a8f9fd276f69509125a2b17acf5ab987ef34c	193	adoc	documentation	noncode_classified	32	A02-001411
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.get.nodes.csv	ec3bde3263586bdd16c856f0a2fd594843bd5038	200	csv	fixture_data	noncode_classified	28	A02-001412
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.get.rels-lite.csv	db8398744a0602cdb5a02694a10d91059d5dbd11	77	csv	fixture_data	noncode_classified	28	A02-001413
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.get.rels.adoc	1ca2d02fa06c647c331b6db11616d4bc7a5ec575	197	adoc	documentation	noncode_classified	32	A02-001414
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.get.rels.csv	e6d0c316505af3e12f663800f5a89a610e8e0e9b	219	csv	fixture_data	noncode_classified	28	A02-001415
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph-lite.csv	5a97d21996fcd98a4b768a76b9e76302671b076c	805	csv	fixture_data	noncode_classified	28	A02-001416
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.csv	da3ea96bc8aca39852fd5199fafb46128aaf71d5	1907	csv	fixture_data	noncode_classified	28	A02-001417
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.from-lite.csv	12501a9c8393dba8c6cf5f2402d5132124fcac2f	100	csv	fixture_data	noncode_classified	28	A02-001418
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.from.adoc	3382f9e59b3a69f07d3d70c83673e76bdd8ad43c	297	adoc	documentation	noncode_classified	32	A02-001419
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.from.csv	d1dbe1f418ce58c4ee54b975b14ab513d22c7085	338	csv	fixture_data	noncode_classified	28	A02-001420
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromCypher-lite.csv	e5415a6989b5cc64bebbceca81b7abeeae83e821	138	csv	fixture_data	noncode_classified	28	A02-001421
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromCypher.adoc	b80bfd56aa7fdab6928cb38933023f19baf16dbb	263	adoc	documentation	noncode_classified	32	A02-001422
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromCypher.csv	82130226912b73172b8b992b09bad5683287b072	336	csv	fixture_data	noncode_classified	28	A02-001423
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromDB-lite.csv	31465eafbd0dd2aae1e9ad9216dae1f2fc38e18b	88	csv	fixture_data	noncode_classified	28	A02-001424
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromDB.adoc	32e9062413ded93f6b39fb40b86eded24eedf64d	221	adoc	documentation	noncode_classified	32	A02-001425
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromDB.csv	50c2e6fd1650256d563722bc79a09250931b39bc	248	csv	fixture_data	noncode_classified	28	A02-001426
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromData-lite.csv	6cb1986acb151aa456c22867818235c5baf0f1dd	156	csv	fixture_data	noncode_classified	28	A02-001427
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromData.adoc	a179443e5a7506488c8f23ac274d7290940778ad	251	adoc	documentation	noncode_classified	32	A02-001428
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromData.csv	42853e89ab950015d599598a0c8b248b71550a4d	344	csv	fixture_data	noncode_classified	28	A02-001429
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromDocument-lite.csv	ed1d09f694fe0f27aac41d0ac998ae71f49a8103	92	csv	fixture_data	noncode_classified	28	A02-001430
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromDocument.adoc	11e3e8d9bdffb82a86d97ff6f354b8b9fe122062	244	adoc	documentation	noncode_classified	32	A02-001431
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromDocument.csv	4c65d4079c3292533b6017fa6a43166b2102395d	269	csv	fixture_data	noncode_classified	28	A02-001432
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromPath-lite.csv	731710be2920c240eff5ca3fd389e023154fd4c7	105	csv	fixture_data	noncode_classified	28	A02-001433
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromPath.adoc	a8a0e7266e084c24295d40e9b1644c2845e82b70	233	adoc	documentation	noncode_classified	32	A02-001434
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromPath.csv	b35ba6d897d2254526b3e2022a867874f3329cef	275	csv	fixture_data	noncode_classified	28	A02-001435
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromPaths-lite.csv	076f4a42cec3b4792489867b4c8627da6a822651	116	csv	fixture_data	noncode_classified	28	A02-001436
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromPaths.adoc	04a5b194881ffed303875b5a8b975eec02a2d137	238	adoc	documentation	noncode_classified	32	A02-001437
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.fromPaths.csv	966e8f1eda29eeb3f7e59be3bdec54b06735c979	290	csv	fixture_data	noncode_classified	28	A02-001438
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.validateDocument-lite.csv	6661424d217bb285eae6c09164aca84cba802f3c	94	csv	fixture_data	noncode_classified	28	A02-001439
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.validateDocument.adoc	5fabd5ec97fb4f9ad16be9f4fe193cc5edf816a8	263	adoc	documentation	noncode_classified	32	A02-001440
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.graph.validateDocument.csv	824428594323c87f2593e6430bd3cf90ac22ba66	286	csv	fixture_data	noncode_classified	28	A02-001441
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing-lite.csv	8c10674dc10a8dbc6a8281a07490dc167261598e	287	csv	fixture_data	noncode_classified	28	A02-001442
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.csv	32c4884d208419178505e74d2279cf159fca6eae	859	csv	fixture_data	noncode_classified	28	A02-001443
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.fingerprint-lite.csv	8fdbb59cd3e9baac244d600918020ef498ad852d	116	csv	fixture_data	noncode_classified	28	A02-001444
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.fingerprint.adoc	e7fbb03f44548165ca8197f74908d705de49642d	292	adoc	documentation	noncode_classified	32	A02-001445
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.fingerprint.csv	8a8b49003c92340de4acfa06a29d077608b4b8ad	338	csv	fixture_data	noncode_classified	28	A02-001446
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.fingerprintGraph-lite.csv	6a0753d0227787e1e39bc4b9fbacdf2716c9960a	100	csv	fixture_data	noncode_classified	28	A02-001447
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.fingerprintGraph.adoc	35b2bb12400f3ea5cb0c7008f74005f854b2f39f	302	adoc	documentation	noncode_classified	32	A02-001448
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.fingerprintGraph.csv	9155a543e474c1599b99afd8089a14888bdc1b92	327	csv	fixture_data	noncode_classified	28	A02-001449
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.fingerprinting-lite.csv	ea2e63d0d675d8452ec16b12b80709c31e249333	95	csv	fixture_data	noncode_classified	28	A02-001450
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.fingerprinting.adoc	5cb2b45d5ee32048140989231f159542698e6d12	298	adoc	documentation	noncode_classified	32	A02-001451
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.hashing.fingerprinting.csv	a9759e3ac25aa7107552edc71c1bce4a253cef6b	320	csv	fixture_data	noncode_classified	28	A02-001452
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.help-lite.csv	740865b02105474a254e22152788ea4a0ba4df46	183	csv	fixture_data	noncode_classified	28	A02-001453
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.help.adoc	03e57a1eed82413e6d6d26cf53e4d58fbec169bb	281	adoc	documentation	noncode_classified	32	A02-001454
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.help.csv	3775835d7b067cdf2f75cef9e978100ef9beda25	417	csv	fixture_data	noncode_classified	28	A02-001455
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.import-lite.csv	d17a8a8a12fb685cf57ba536f7fb894ef59db20a	1041	csv	fixture_data	noncode_classified	28	A02-001456
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.import.csv	7f54fda5cb08d9d974239a8de44ca1a3d2c9c2c8	820	csv	fixture_data	noncode_classified	28	A02-001457
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.import.csv-lite.csv	97a15201a16f55664a7ad1e1b0d199ffa31c046e	346	csv	fixture_data	noncode_classified	28	A02-001458
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.import.csv.adoc	66370f0cac1b4975128c40a1de370c981eaf5441	260	adoc	documentation	noncode_classified	32	A02-001459
neo4j-apoc-procedures-src	docs/asciidoc/modules/ROOT/examples/generated-documentation/apoc.import.csv.csv	4bddee0afee3ffd15a3db6cf2f6583be28a70040	546	csv	fixture_data	noncode_classified	28	A02-001460
